image_id,class_name,x1,y1,x2,y2
2008_002131.jpg,person,430,151,452,202
2008_002131.jpg,person,462,150,481,204
2008_002131.jpg,person,449,147,465,205
2008_002131.jpg,person,157,171,171,202
2008_002131.jpg,person,118,152,147,201
2008_002131.jpg,person,150,175,163,196
2008_002145.jpg,person,77,115,375,500
2008_002148.jpg,chair,2,21,399,400
2008_002148.jpg,person,18,45,291,386
2008_002150.jpg,sheep,153,108,332,302
2008_002150.jpg,person,149,122,480,375
2008_002150.jpg,bird,453,35,500,74
2008_002156.jpg,person,53,44,400,400
2008_002160.jpg,dog,93,100,318,242
2008_002162.jpg,person,29,111,100,252
2008_002162.jpg,person,118,103,192,271
2008_002162.jpg,person,188,104,313,324
2008_002162.jpg,person,312,129,329,166
2008_002175.jpg,diningtable,375,251,500,333
2008_002175.jpg,chair,363,260,460,375
2008_002175.jpg,chair,353,217,449,373
2008_002175.jpg,chair,469,289,500,375
2008_002177.jpg,cat,11,28,463,239
2008_002181.jpg,person,1,95,103,454
2008_002181.jpg,person,98,122,211,454
2008_002181.jpg,person,89,76,184,454
2008_002181.jpg,person,186,103,304,454
2008_002181.jpg,person,245,73,325,436
2008_002181.jpg,person,279,106,407,454
2008_002181.jpg,person,337,94,409,441
2008_002181.jpg,person,381,99,446,315
2008_002181.jpg,person,404,59,500,454
2008_002182.jpg,cat,223,40,337,371
2008_002195.jpg,aeroplane,373,10,440,44
2008_002195.jpg,aeroplane,277,10,338,40
2008_002195.jpg,aeroplane,197,11,252,36
2008_002195.jpg,aeroplane,87,7,151,39
2008_002195.jpg,aeroplane,40,1,110,45
2008_002195.jpg,person,398,57,406,74
2008_002197.jpg,car,1,205,83,320
2008_002197.jpg,car,34,208,147,237
2008_002197.jpg,car,185,191,274,266
2008_002197.jpg,car,259,186,328,267
2008_002197.jpg,car,310,173,500,310
2008_002200.jpg,bird,192,168,409,398
2008_002202.jpg,motorbike,8,137,288,456
2008_002202.jpg,car,258,201,320,242
2008_002204.jpg,bicycle,117,243,247,322
2008_002204.jpg,car,90,194,108,209
2008_002206.jpg,person,53,1,487,375
2008_002208.jpg,bird,264,153,299,200
2008_002208.jpg,bird,207,173,264,203
2008_002208.jpg,bird,184,148,217,191
2008_002208.jpg,bird,84,195,106,228
2008_002208.jpg,bird,129,143,160,195
2008_002208.jpg,bird,152,156,181,192
2008_002210.jpg,person,2,8,410,375
2008_002210.jpg,person,233,84,350,375
2008_002210.jpg,diningtable,270,278,499,375
2008_002215.jpg,cat,76,19,316,283
2008_002218.jpg,tvmonitor,87,185,254,320
2008_002218.jpg,chair,95,50,221,201
2008_002218.jpg,chair,246,68,428,310
2008_002220.jpg,person,353,103,497,333
2008_002220.jpg,person,220,114,351,333
2008_002220.jpg,person,135,119,252,333
2008_002220.jpg,person,41,111,184,333
2008_002221.jpg,aeroplane,121,125,381,254
2008_002225.jpg,cat,138,129,286,249
2008_002225.jpg,cat,197,170,338,231
2008_002227.jpg,dog,86,129,219,313
2008_002227.jpg,dog,149,139,279,313
2008_002229.jpg,bus,253,171,292,201
2008_002229.jpg,car,1,188,197,375
2008_002229.jpg,car,417,181,500,375
2008_002236.jpg,person,329,60,500,375
2008_002236.jpg,person,62,127,297,375
2008_002236.jpg,person,67,141,156,375
2008_002243.jpg,person,151,260,214,342
2008_002244.jpg,person,130,295,155,359
2008_002244.jpg,person,176,284,206,356
2008_002244.jpg,person,226,286,256,355
2008_002244.jpg,person,111,290,135,360
2008_002244.jpg,person,205,290,231,356
2008_002244.jpg,person,236,241,248,265
2008_002247.jpg,person,60,127,194,482
2008_002248.jpg,person,291,126,500,333
2008_002251.jpg,person,1,100,173,359
2008_002251.jpg,person,143,96,340,361
2008_002251.jpg,person,301,99,466,358
2008_002255.jpg,bird,196,65,327,323
2008_002258.jpg,car,130,95,447,241
2008_002262.jpg,person,294,139,389,306
2008_002262.jpg,person,44,159,137,375
2008_002270.jpg,cow,252,206,319,255
2008_002270.jpg,cow,232,197,268,217
2008_002278.jpg,cow,345,85,431,147
2008_002278.jpg,cow,255,200,367,288
2008_002278.jpg,cow,283,55,333,82
2008_002278.jpg,cow,1,126,135,289
2008_002278.jpg,cow,73,139,250,289
2008_002279.jpg,train,1,105,489,263
2008_002280.jpg,person,41,56,359,500
2008_002280.jpg,bottle,300,143,333,215
2008_002281.jpg,boat,409,183,456,217
2008_002281.jpg,boat,417,186,425,195
2008_002281.jpg,boat,425,186,431,194
2008_002281.jpg,boat,429,184,434,192
2008_002281.jpg,boat,400,185,406,193
2008_002281.jpg,boat,368,175,398,188
2008_002281.jpg,boat,219,175,278,226
2008_002281.jpg,boat,110,180,140,203
2008_002281.jpg,boat,28,182,50,201
2008_002281.jpg,boat,291,186,323,208
2008_002281.jpg,boat,230,184,248,200
2008_002281.jpg,boat,216,183,234,196
2008_002281.jpg,boat,259,180,279,189
2008_002281.jpg,boat,269,175,291,187
2008_002288.jpg,chair,121,205,370,500
2008_002294.jpg,cat,156,1,494,255
2008_002296.jpg,person,3,126,230,500
2008_002299.jpg,cat,7,23,294,375
2008_002299.jpg,person,34,1,500,375
2008_002304.jpg,person,1,1,106,333
2008_002304.jpg,person,250,9,443,333
2008_002304.jpg,person,57,82,94,190
2008_002304.jpg,person,100,66,142,159
2008_002304.jpg,person,142,95,181,153
2008_002304.jpg,person,65,150,167,319
2008_002304.jpg,person,143,126,236,223
2008_002304.jpg,person,239,79,279,230
2008_002304.jpg,person,168,50,228,137
2008_002304.jpg,dog,68,246,228,333
2008_002304.jpg,dog,157,203,252,291
2008_002304.jpg,dog,233,204,489,333
2008_002304.jpg,person,243,68,263,87
2008_002307.jpg,pottedplant,235,300,266,339
2008_002307.jpg,dog,236,406,297,485
2008_002307.jpg,pottedplant,202,286,239,327
2008_002307.jpg,pottedplant,271,313,291,347
2008_002307.jpg,pottedplant,19,247,55,289
2008_002311.jpg,bottle,262,387,328,500
2008_002311.jpg,bottle,350,454,375,500
2008_002311.jpg,bottle,220,359,274,500
2008_002311.jpg,bottle,140,174,214,444
2008_002311.jpg,diningtable,96,284,375,500
2008_002311.jpg,chair,297,178,375,294
2008_002311.jpg,chair,262,232,332,304
2008_002311.jpg,chair,1,189,74,383
2008_002311.jpg,person,45,50,349,500
2008_002317.jpg,dog,222,209,294,380
2008_002317.jpg,person,175,29,285,288
2008_002317.jpg,pottedplant,1,373,112,500
2008_002317.jpg,pottedplant,293,267,345,319
2008_002317.jpg,pottedplant,345,249,375,307
2008_002317.jpg,pottedplant,72,285,134,334
2008_002317.jpg,pottedplant,93,246,140,297
2008_002317.jpg,pottedplant,111,186,157,259
2008_002317.jpg,pottedplant,135,158,173,189
2008_002317.jpg,pottedplant,135,116,179,162
2008_002317.jpg,pottedplant,144,82,179,124
2008_002317.jpg,pottedplant,267,162,306,210
2008_002317.jpg,pottedplant,1,421,60,500
2008_002317.jpg,pottedplant,282,134,304,170
2008_002317.jpg,pottedplant,152,1,215,92
2008_002317.jpg,pottedplant,107,37,141,90
2008_002317.jpg,pottedplant,288,175,357,325
2008_002317.jpg,dog,62,167,220,423
2008_002325.jpg,person,155,321,195,440
2008_002325.jpg,train,1,187,333,395
2008_002327.jpg,car,1,59,500,375
2008_002327.jpg,person,309,24,321,52
2008_002329.jpg,sofa,1,43,312,375
2008_002329.jpg,cat,148,125,312,375
2008_002331.jpg,person,177,89,289,475
2008_002335.jpg,boat,101,179,384,262
2008_002335.jpg,boat,58,189,208,237
2008_002338.jpg,horse,238,140,333,308
2008_002338.jpg,horse,171,116,235,305
2008_002340.jpg,person,289,113,498,375
2008_002340.jpg,person,1,103,307,375
2008_002343.jpg,sheep,1,1,297,349
2008_002343.jpg,sheep,318,203,377,309
2008_002343.jpg,sheep,240,206,327,303
2008_002344.jpg,train,1,21,375,469
2008_002344.jpg,person,21,196,113,451
2008_002344.jpg,person,140,196,222,354
2008_002344.jpg,person,211,184,309,312
2008_002350.jpg,bird,191,91,388,269
2008_002357.jpg,person,117,72,403,375
2008_002361.jpg,person,19,9,288,333
2008_002361.jpg,person,245,19,467,333
2008_002361.jpg,person,422,16,500,260
2008_002361.jpg,person,329,1,427,76
2008_002361.jpg,person,199,1,270,54
2008_002362.jpg,bottle,237,216,277,329
2008_002362.jpg,bottle,456,207,485,290
2008_002362.jpg,sofa,389,179,500,253
2008_002362.jpg,diningtable,120,237,500,375
2008_002362.jpg,person,1,69,197,375
2008_002362.jpg,person,252,91,438,270
2008_002362.jpg,chair,229,192,256,239
2008_002362.jpg,chair,175,173,223,242
2008_002365.jpg,person,244,388,312,500
2008_002368.jpg,car,164,10,496,191
2008_002369.jpg,bird,42,187,161,491
2008_002370.jpg,motorbike,258,1,320,110
2008_002370.jpg,motorbike,182,1,244,94
2008_002370.jpg,motorbike,77,1,197,240
2008_002370.jpg,motorbike,98,1,143,72
2008_002370.jpg,bicycle,1,1,81,240
2008_002377.jpg,person,1,129,44,293
2008_002377.jpg,person,29,167,125,262
2008_002377.jpg,person,122,39,248,239
2008_002377.jpg,person,377,103,431,292
2008_002377.jpg,person,286,90,400,291
2008_002377.jpg,person,218,128,292,252
2008_002377.jpg,person,211,62,339,257
2008_002377.jpg,person,1,1,33,142
2008_002389.jpg,bird,1,9,460,373
2008_002399.jpg,bird,153,251,285,311
2008_002405.jpg,person,205,72,292,206
2008_002411.jpg,horse,137,216,339,388
2008_002411.jpg,horse,1,244,197,400
2008_002411.jpg,person,197,174,242,302
2008_002411.jpg,person,42,180,112,341
2008_002418.jpg,person,63,29,264,422
2008_002418.jpg,bicycle,40,201,309,475
2008_002422.jpg,boat,442,11,495,153
2008_002422.jpg,person,53,27,213,333
2008_002422.jpg,person,202,52,404,333
2008_002425.jpg,person,102,26,235,196
2008_002434.jpg,person,59,1,235,204
2008_002434.jpg,person,1,151,106,314
2008_002434.jpg,sofa,34,68,488,332
2008_002434.jpg,person,145,56,330,332
2008_002434.jpg,person,225,27,487,333
2008_002437.jpg,car,193,152,240,178
2008_002441.jpg,dog,48,50,367,375
2008_002441.jpg,person,1,1,328,375
2008_002442.jpg,dog,5,37,386,375
2008_002442.jpg,person,1,1,374,375
2008_002442.jpg,chair,296,1,332,41
2008_002442.jpg,chair,257,1,292,40
2008_002442.jpg,chair,114,12,189,114
2008_002442.jpg,chair,65,10,119,141
2008_002442.jpg,chair,159,7,200,66
2008_002442.jpg,chair,65,1,128,127
2008_002442.jpg,car,359,1,481,56
2008_002448.jpg,person,31,171,95,309
2008_002448.jpg,person,129,157,202,317
2008_002448.jpg,person,246,159,306,310
2008_002448.jpg,chair,113,233,147,287
2008_002457.jpg,person,72,284,188,500
2008_002457.jpg,person,1,333,29,500
2008_002457.jpg,train,1,290,375,469
2008_002458.jpg,person,112,146,413,410
2008_002458.jpg,person,213,177,403,443
2008_002459.jpg,person,213,5,289,217
2008_002459.jpg,horse,67,104,394,319
2008_002459.jpg,person,29,103,72,200
2008_002459.jpg,horse,5,145,84,243
2008_002459.jpg,person,436,176,477,224
2008_002459.jpg,person,466,166,493,223
2008_002461.jpg,car,201,115,308,213
2008_002465.jpg,train,33,2,500,333
2008_002466.jpg,car,31,80,450,300
2008_002466.jpg,car,461,171,500,348
2008_002466.jpg,car,1,65,38,80
2008_002466.jpg,car,321,56,351,66
2008_002471.jpg,bird,207,94,380,238
2008_002473.jpg,car,85,32,347,245
2008_002482.jpg,boat,110,263,162,298
2008_002482.jpg,person,109,234,143,278
2008_002482.jpg,person,134,240,156,276
2008_002484.jpg,person,102,55,327,500
2008_002484.jpg,person,49,13,267,500
2008_002487.jpg,person,24,119,265,297
2008_002491.jpg,person,2,182,104,400
2008_002491.jpg,person,132,186,211,400
2008_002491.jpg,person,320,150,478,400
2008_002491.jpg,person,120,187,155,269
2008_002491.jpg,person,205,207,241,291
2008_002491.jpg,person,274,211,285,266
2008_002491.jpg,person,284,214,298,267
2008_002491.jpg,person,242,219,263,266
2008_002501.jpg,person,125,33,328,375
2008_002501.jpg,person,1,105,167,375
2008_002501.jpg,car,431,180,500,232
2008_002501.jpg,car,34,152,65,173
2008_002501.jpg,person,370,152,382,195
2008_002506.jpg,person,332,48,500,375
2008_002506.jpg,person,1,21,211,375
2008_002506.jpg,person,180,60,384,375
2008_002506.jpg,bottle,296,328,324,375
2008_002514.jpg,person,109,339,254,500
2008_002515.jpg,bicycle,1,1,500,334
2008_002515.jpg,person,1,107,119,287
2008_002524.jpg,person,75,380,120,500
2008_002524.jpg,person,1,378,25,466
2008_002524.jpg,person,32,379,54,434
2008_002524.jpg,car,35,378,74,406
2008_002524.jpg,car,6,374,43,400
2008_002533.jpg,person,165,50,376,360
2008_002533.jpg,sofa,18,15,500,286
2008_002541.jpg,person,147,30,309,500
2008_002541.jpg,person,36,82,158,500
2008_002543.jpg,person,77,254,293,500
2008_002543.jpg,person,11,335,64,398
2008_002543.jpg,person,54,341,70,373
2008_002547.jpg,tvmonitor,38,77,421,365
2008_002549.jpg,person,1,11,354,338
2008_002551.jpg,aeroplane,1,174,500,375
2008_002555.jpg,person,194,288,267,403
2008_002555.jpg,person,1,289,83,427
2008_002555.jpg,car,194,289,375,385
2008_002555.jpg,person,139,110,201,187
2008_002555.jpg,person,357,273,375,319
2008_002555.jpg,person,86,266,100,285
2008_002555.jpg,person,6,259,22,284
2008_002555.jpg,person,1,259,9,284
2008_002555.jpg,person,164,264,176,286
2008_002562.jpg,person,101,64,352,333
2008_002566.jpg,person,103,237,145,316
2008_002566.jpg,person,90,259,119,312
2008_002566.jpg,person,70,241,93,307
2008_002566.jpg,person,344,223,366,285
2008_002568.jpg,person,187,95,439,375
2008_002574.jpg,person,110,1,319,330
2008_002574.jpg,dog,48,161,359,343
2008_002575.jpg,person,86,67,486,375
2008_002578.jpg,person,41,95,105,234
2008_002578.jpg,person,97,71,140,221
2008_002578.jpg,person,181,63,221,174
2008_002578.jpg,person,20,195,105,343
2008_002578.jpg,person,91,188,172,354
2008_002578.jpg,person,118,135,181,223
2008_002578.jpg,person,182,140,248,306
2008_002578.jpg,person,243,130,316,294
2008_002578.jpg,person,138,62,189,168
2008_002578.jpg,person,218,56,266,163
2008_002583.jpg,cat,273,61,473,363
2008_002583.jpg,cat,13,44,241,312
2008_002584.jpg,dog,1,56,378,293
2008_002601.jpg,person,18,20,372,500
2008_002601.jpg,person,251,301,383,386
2008_002601.jpg,bottle,232,283,295,325
2008_002601.jpg,chair,1,18,401,500
2008_002612.jpg,dog,17,54,427,337
2008_002613.jpg,person,88,72,500,375
2008_002613.jpg,chair,11,150,424,375
2008_002621.jpg,person,6,35,408,359
2008_002621.jpg,dog,187,174,301,324
2008_002622.jpg,person,1,9,355,500
2008_002625.jpg,boat,104,43,437,293
2008_002634.jpg,person,1,1,343,500
2008_002638.jpg,dog,176,33,427,281
2008_002638.jpg,person,1,1,500,281
2008_002638.jpg,chair,81,127,147,185
2008_002638.jpg,person,151,1,239,136
2008_002638.jpg,tvmonitor,199,65,231,117
2008_002641.jpg,person,8,75,173,333
2008_002641.jpg,person,340,175,453,333
2008_002647.jpg,bird,102,72,252,272
2008_002648.jpg,person,1,1,485,281
2008_002649.jpg,person,1,149,313,500
2008_002649.jpg,person,95,234,215,450
2008_002649.jpg,sofa,1,144,101,389
2008_002649.jpg,chair,47,183,333,500
2008_002650.jpg,tvmonitor,1,1,319,350
2008_002662.jpg,person,38,1,352,288
2008_002665.jpg,horse,46,220,277,375
2008_002665.jpg,person,261,26,497,375
2008_002666.jpg,person,208,82,322,330
2008_002666.jpg,horse,87,195,332,499
2008_002668.jpg,cat,1,1,500,333
2008_002672.jpg,car,340,160,417,191
2008_002672.jpg,car,473,168,500,196
2008_002674.jpg,person,1,17,356,500
2008_002674.jpg,person,17,181,189,449
2008_002674.jpg,chair,92,3,363,500
2008_002675.jpg,person,133,248,308,500
2008_002675.jpg,person,74,45,227,453
2008_002676.jpg,tvmonitor,121,209,357,375
2008_002676.jpg,person,196,123,324,213
2008_002676.jpg,chair,82,168,410,342
2008_002679.jpg,bicycle,94,103,239,306
2008_002679.jpg,person,131,20,263,252
2008_002679.jpg,person,138,375,172,419
2008_002679.jpg,person,94,388,141,461
2008_002686.jpg,horse,107,19,417,333
2008_002686.jpg,cow,487,149,500,168
2008_002686.jpg,cow,429,146,486,177
2008_002686.jpg,cow,358,152,378,171
2008_002697.jpg,horse,69,116,333,347
2008_002698.jpg,aeroplane,156,178,281,244
2008_002704.jpg,car,40,73,459,328
2008_002710.jpg,car,68,157,439,281
2008_002712.jpg,diningtable,1,268,287,375
2008_002712.jpg,person,81,65,295,296
2008_002712.jpg,person,399,58,500,375
2008_002712.jpg,person,283,103,387,277
2008_002712.jpg,person,209,54,500,375
2008_002718.jpg,person,63,1,390,335
2008_002719.jpg,aeroplane,210,34,475,250
2008_002728.jpg,person,87,22,406,284
2008_002728.jpg,person,202,37,351,208
2008_002730.jpg,person,1,18,182,258
2008_002733.jpg,person,27,67,362,500
2008_002736.jpg,person,80,107,285,375
2008_002736.jpg,person,222,131,390,316
2008_002736.jpg,person,370,118,500,323
2008_002736.jpg,bottle,381,244,416,361
2008_002736.jpg,bottle,323,236,351,326
2008_002736.jpg,diningtable,212,312,500,375
2008_002736.jpg,person,1,164,64,375
2008_002741.jpg,person,219,189,389,375
2008_002741.jpg,car,1,178,478,354
2008_002749.jpg,cat,74,103,500,286
2008_002750.jpg,person,113,148,181,326
2008_002750.jpg,person,166,1,220,152
2008_002750.jpg,person,147,1,197,126
2008_002750.jpg,person,443,38,500,187
2008_002750.jpg,person,1,1,24,79
2008_002750.jpg,person,1,56,20,114
2008_002750.jpg,person,212,130,279,298
2008_002750.jpg,person,256,127,327,302
2008_002750.jpg,person,261,141,328,305
2008_002750.jpg,person,297,160,352,327
2008_002750.jpg,person,332,128,384,287
2008_002750.jpg,person,330,167,378,333
2008_002758.jpg,chair,278,32,331,84
2008_002758.jpg,person,457,149,489,182
2008_002760.jpg,person,24,55,131,353
2008_002762.jpg,person,107,12,357,364
2008_002762.jpg,horse,26,93,475,495
2008_002767.jpg,dog,71,40,500,375
2008_002772.jpg,motorbike,76,248,370,434
2008_002774.jpg,motorbike,99,221,221,431
2008_002774.jpg,person,82,137,262,405
2008_002776.jpg,tvmonitor,8,52,136,161
2008_002776.jpg,bottle,454,23,463,48
2008_002776.jpg,person,332,181,477,292
2008_002776.jpg,chair,258,138,373,256
2008_002776.jpg,sofa,325,198,500,333
2008_002784.jpg,bird,113,172,244,422
2008_002787.jpg,bicycle,35,170,231,375
2008_002787.jpg,person,58,26,206,325
2008_002787.jpg,person,358,11,500,375
2008_002787.jpg,bicycle,296,176,500,375
2008_002791.jpg,person,6,81,390,375
2008_002791.jpg,person,212,157,390,375
2008_002791.jpg,bottle,182,295,278,375
2008_002793.jpg,cat,1,51,422,278
2008_002794.jpg,person,410,180,468,347
2008_002794.jpg,person,233,172,280,351
2008_002794.jpg,person,1,167,109,353
2008_002794.jpg,person,218,139,280,217
2008_002804.jpg,person,301,101,372,271
2008_002804.jpg,motorbike,272,151,370,326
2008_002808.jpg,person,170,3,340,375
2008_002813.jpg,person,24,21,278,378
2008_002813.jpg,person,269,12,484,378
2008_002823.jpg,person,7,156,166,375
2008_002823.jpg,person,136,101,306,375
2008_002823.jpg,person,270,74,500,375
2008_002834.jpg,car,105,139,326,259
2008_002842.jpg,person,76,1,367,500
2008_002842.jpg,person,1,330,55,500
2008_002848.jpg,person,65,1,375,500
2008_002848.jpg,person,1,203,189,500
2008_002850.jpg,boat,32,73,425,243
2008_002854.jpg,person,249,268,326,375
2008_002856.jpg,person,160,163,277,338
2008_002857.jpg,car,291,109,500,228
2008_002857.jpg,car,1,141,169,253
2008_002857.jpg,person,152,83,258,332
2008_002866.jpg,horse,1,27,303,500
2008_002866.jpg,person,200,300,216,353
2008_002866.jpg,person,183,302,199,356
2008_002868.jpg,person,211,231,312,375
2008_002868.jpg,person,268,100,372,375
2008_002868.jpg,person,169,114,363,375
2008_002868.jpg,person,40,139,63,236
2008_002868.jpg,person,71,148,104,245
2008_002868.jpg,person,109,131,137,237
2008_002868.jpg,person,136,136,158,237
2008_002868.jpg,person,154,142,174,235
2008_002872.jpg,cat,6,1,500,332
2008_002873.jpg,person,32,39,369,371
2008_002873.jpg,sofa,1,1,500,371
2008_002880.jpg,person,176,213,229,291
2008_002880.jpg,person,127,295,192,396
2008_002880.jpg,bicycle,151,245,254,301
2008_002885.jpg,chair,232,137,370,370
2008_002885.jpg,person,194,39,331,308
2008_002887.jpg,boat,104,97,251,175
2008_002887.jpg,boat,37,87,127,157
2008_002887.jpg,boat,1,97,45,152
2008_002887.jpg,boat,208,75,314,95
2008_002887.jpg,boat,47,69,84,90
2008_002887.jpg,boat,1,155,472,375
2008_002887.jpg,person,358,110,399,183
2008_002890.jpg,car,1,1,374,500
2008_002891.jpg,car,1,216,98,352
2008_002891.jpg,car,331,240,500,310
2008_002892.jpg,diningtable,19,225,369,420
2008_002892.jpg,person,331,145,443,407
2008_002892.jpg,person,38,135,143,330
2008_002892.jpg,person,107,139,161,242
2008_002892.jpg,person,278,139,363,284
2008_002892.jpg,person,257,172,303,236
2008_002892.jpg,chair,368,303,449,420
2008_002892.jpg,chair,19,255,88,391
2008_002894.jpg,bicycle,43,154,388,332
2008_002894.jpg,person,140,70,341,332
2008_002903.jpg,chair,274,228,300,243
2008_002903.jpg,chair,230,232,240,249
2008_002903.jpg,chair,302,236,318,311
2008_002903.jpg,chair,240,241,282,319
2008_002903.jpg,chair,122,262,246,374
2008_002903.jpg,chair,1,326,202,500
2008_002903.jpg,sofa,1,270,70,360
2008_002903.jpg,diningtable,223,242,308,318
2008_002913.jpg,dog,1,80,500,400
2008_002913.jpg,dog,132,1,490,328
2008_002916.jpg,sofa,4,53,433,375
2008_002917.jpg,person,111,7,224,331
2008_002917.jpg,person,172,82,248,329
2008_002917.jpg,person,300,62,439,228
2008_002917.jpg,person,1,1,161,332
2008_002922.jpg,sofa,1,42,500,333
2008_002922.jpg,person,91,45,322,333
2008_002922.jpg,person,250,31,435,332
2008_002930.jpg,person,69,38,321,500
2008_002931.jpg,person,398,161,441,261
2008_002931.jpg,person,46,170,107,375
2008_002931.jpg,person,111,177,147,224
2008_002931.jpg,person,104,183,176,375
2008_002931.jpg,person,135,160,264,374
2008_002931.jpg,person,246,141,412,375
2008_002931.jpg,person,394,152,500,375
2008_002943.jpg,car,76,114,413,282
2008_002943.jpg,car,412,149,500,235
2008_002943.jpg,car,4,117,77,174
2008_002943.jpg,car,81,129,158,172
2008_002948.jpg,sofa,89,58,398,375
2008_002948.jpg,bicycle,9,1,169,333
2008_002948.jpg,motorbike,397,16,500,375
2008_002948.jpg,bicycle,1,1,135,306
2008_002951.jpg,person,46,76,304,375
2008_002954.jpg,person,56,77,238,461
2008_002954.jpg,tvmonitor,155,287,279,389
2008_002955.jpg,person,224,128,338,286
2008_002955.jpg,motorbike,25,94,264,306
2008_002957.jpg,cat,120,7,487,375
2008_002960.jpg,person,255,73,427,292
2008_002960.jpg,diningtable,148,249,500,375
2008_002960.jpg,person,46,92,222,375
2008_002961.jpg,bird,237,71,429,317
2008_002961.jpg,bird,143,121,217,345
2008_002966.jpg,person,49,74,117,200
2008_002966.jpg,person,107,19,164,178
2008_002966.jpg,person,142,35,173,149
2008_002966.jpg,person,169,39,211,119
2008_002966.jpg,person,170,24,210,57
2008_002966.jpg,person,198,27,220,108
2008_002966.jpg,person,213,35,230,121
2008_002966.jpg,person,263,54,278,134
2008_002966.jpg,person,235,46,250,130
2008_002966.jpg,person,227,53,272,152
2008_002966.jpg,person,279,84,301,138
2008_002966.jpg,person,303,89,320,140
2008_002966.jpg,person,316,90,330,108
2008_002966.jpg,person,277,80,287,112
2008_002966.jpg,person,325,96,338,120
2008_002966.jpg,boat,160,1,341,281
2008_002970.jpg,bird,138,151,229,343
2008_002972.jpg,motorbike,100,1,424,271
2008_002977.jpg,car,371,225,491,271
2008_002977.jpg,aeroplane,1,1,494,375
2008_002983.jpg,bird,88,21,414,274
2008_002984.jpg,person,276,103,426,323
2008_002985.jpg,dog,251,224,329,277
2008_002985.jpg,person,319,71,448,351
2008_002985.jpg,person,170,131,263,352
2008_002988.jpg,person,34,32,462,395
2008_002988.jpg,sofa,1,114,500,358
2008_002993.jpg,horse,77,142,345,303
2008_002997.jpg,person,349,74,500,375
2008_002997.jpg,person,237,111,352,375
2008_002997.jpg,person,124,86,258,375
2008_002997.jpg,person,7,90,159,375
2008_002997.jpg,car,1,156,77,222
2008_002997.jpg,person,1,144,14,167
2008_003013.jpg,person,65,32,320,333
2008_003015.jpg,person,162,41,448,333
2008_003017.jpg,person,93,28,500,400
2008_003018.jpg,horse,32,22,317,459
2008_003018.jpg,person,7,182,155,483
2008_003021.jpg,car,22,1,500,355
2008_003023.jpg,bird,78,35,302,335
2008_003025.jpg,train,397,199,500,228
2008_003025.jpg,person,306,244,324,287
2008_003025.jpg,person,280,254,292,285
2008_003025.jpg,person,265,251,276,284
2008_003025.jpg,person,164,246,181,286
2008_003025.jpg,person,1,233,31,345
2008_003025.jpg,person,486,239,500,298
2008_003025.jpg,person,255,248,267,276
2008_003025.jpg,person,60,244,69,275
2008_003025.jpg,person,198,248,207,269
2008_003025.jpg,person,189,243,199,269
2008_003025.jpg,person,221,245,231,267
2008_003025.jpg,person,120,243,130,267
2008_003025.jpg,person,51,244,62,277
2008_003025.jpg,person,41,243,50,266
2008_003033.jpg,aeroplane,11,36,500,136
2008_003033.jpg,person,336,97,348,127
2008_003037.jpg,tvmonitor,81,255,112,285
2008_003039.jpg,person,86,80,315,500
2008_003041.jpg,aeroplane,20,86,500,317
2008_003043.jpg,horse,298,181,458,333
2008_003043.jpg,horse,266,174,422,321
2008_003043.jpg,person,104,185,142,279
2008_003043.jpg,person,184,183,249,274
2008_003048.jpg,cat,1,1,458,323
2008_003049.jpg,bird,140,203,189,283
2008_003057.jpg,car,77,91,500,375
2008_003059.jpg,aeroplane,144,115,271,175
2008_003060.jpg,bus,1,132,31,202
2008_003060.jpg,bus,31,148,132,174
2008_003060.jpg,car,23,164,142,285
2008_003060.jpg,car,421,183,487,267
2008_003060.jpg,person,444,176,481,261
2008_003060.jpg,bus,134,36,424,356
2008_003061.jpg,car,335,43,434,99
2008_003061.jpg,car,216,34,337,100
2008_003061.jpg,car,83,44,185,107
2008_003061.jpg,person,109,17,138,47
2008_003061.jpg,person,1,28,48,212
2008_003061.jpg,car,84,98,483,285
2008_003061.jpg,person,13,19,97,228
2008_003063.jpg,cat,7,239,159,474
2008_003063.jpg,cat,159,238,237,486
2008_003063.jpg,sofa,1,359,356,500
2008_003065.jpg,cow,38,1,375,500
2008_003065.jpg,person,145,133,375,500
2008_003068.jpg,train,135,121,315,315
2008_003075.jpg,person,129,123,287,249
2008_003075.jpg,bicycle,253,1,478,203
2008_003079.jpg,person,1,87,500,375
2008_003079.jpg,bottle,178,151,203,233
2008_003079.jpg,person,52,165,81,183
2008_003079.jpg,person,12,170,33,181
2008_003079.jpg,person,118,162,137,175
2008_003081.jpg,person,224,152,294,249
2008_003081.jpg,boat,83,222,227,298
2008_003083.jpg,train,23,80,490,303
2008_003087.jpg,bird,157,84,379,240
2008_003093.jpg,person,243,1,500,375
2008_003093.jpg,person,141,100,282,273
2008_003093.jpg,person,102,1,240,277
2008_003093.jpg,person,73,1,119,267
2008_003093.jpg,person,267,1,331,113
2008_003093.jpg,chair,238,148,500,375
2008_003094.jpg,cow,321,219,386,322
2008_003094.jpg,cow,213,226,287,328
2008_003094.jpg,cow,65,195,209,324
2008_003094.jpg,person,344,180,385,296
2008_003099.jpg,person,296,42,500,382
2008_003099.jpg,person,92,40,301,331
2008_003099.jpg,person,1,67,120,267
2008_003099.jpg,bottle,270,312,309,382
